Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query before ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb3;1;GL5;winkellog;121031.18020393989;3492;34.659559050383706;8.987974539114672;91;1155;3796;133;-710;173.7352437644097;1.0026379238162084e-05;744;42;20;20;21;20;20;84;20;20;16;10;10;10;10;52;20;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;70;10;39;24;32;10;94;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;31;20;20;24;20;20;37;20;20;25;20;20;20;94;81;48;35;20;54;41;24;38;130;80;184;104;66;137;175;182;105;244;130;112;213;91;40;41;74;20;20;20;20;20;20;20;20;16;10;10;10;10;10;10;10;10;10;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL6;euklid;342256.69698111975;2532;135.1724711615797;72.61887736163186;45;1613;1427;37;-144;486.49702244551287;1.613020403241859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;46;54;10;10;33;10;10;26;46;49;20;36;29;20;20;20;54;80;54;43;86;65;35;30;38;137;50;293;290;449;223;233;58;330;44;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL6;winkel;83316.80268586091;2532;32.905530286674924;7.690118005636979;192;1629;1498;108;-117;156.1067921486284;0.031517822045268144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;10;10;10;14;10;27;10;10;28;25;20;70;47;74;103;94;61;180;123;80;134;194;136;519;324;151;236;65;48;33;105;207;10;10;10;10;10;10;10;10;10;10;10;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL6;winkellog;81282.92568964414;2532;32.10226133082312;7.415400875272192;23;1516;1863;108;-130;156.08925475803107;0.006757590364395201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;10;38;20;20;20;24;20;37;20;20;38;35;30;80;57;84;101;94;61;180;123;80;134;194;291;337;281;141;189;65;48;33;105;207;10;10;10;10;10;10;10;10;10;10;10;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL7;euklid;468220.25751084235;2596;180.3621947268268;102.65415859840007;60;1018;2306;69;-423;486.24169280846513;3.570592711826926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;53;11;10;10;12;11;10;10;10;46;10;11;10;10;48;21;20;51;44;23;20;20;66;10;10;10;10;11;10;41;23;20;20;20;78;131;10;10;10;10;10;10;64;20;28;20;34;43;34;30;30;119;44;30;75;20;20;20;20;20;20;20;20;22;146;24;20;197;298;301;135;137;16;10;10;10;10;10;10;10;10;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL7;winkel;127920.27544862505;2596;49.27591504184324;26.745932075421162;80;567;2898;62;-792;164.77327693036176;0.06981501121557716;936;10;10;10;10;10;10;10;10;10;34;10;10;10;10;10;10;10;84;20;58;59;10;77;66;10;10;10;44;20;173;78;69;10;10;10;11;10;10;10;10;10;10;10;10;10;10;30;20;20;18;10;10;10;10;10;10;10;10;59;90;20;56;50;16;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;96;177;112;165;17;10;10;10;10;10;10;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL7;winkellog;115546.60728513218;2596;44.509478923394525;20.291210127164714;80;802;2727;64;-792;164.77327693036176;2.193743127935612e-05;873;18;10;10;10;10;10;26;10;10;34;10;10;10;10;10;10;53;84;20;58;59;10;77;66;10;10;10;44;20;24;20;69;10;10;10;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;31;10;10;10;10;10;10;10;10;10;10;60;16;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;42;20;20;100;10;10;10;10;10;10;26;10;10;10;10;46;20;20;30;10;227;55;200;182;50;20;20;20;20;20;20;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL8;euklid;424380.78399316367;2932;144.74105866069704;72.54801209860484;197;1812;1681;157;-100;491.13467722874464;1.8613883958707989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;10;28;13;67;20;20;20;20;21;233;70;95;66;60;142;119;93;95;412;773;233;248;89;66;20;20;82;41;17;64;10;10;10;10;10;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL8;winkel;111382.38943781826;2932;37.98853664318494;8.067886793150878;235;2351;1167;120;-82;178.91469864636207;0.01700780599235387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;10;39;10;10;10;10;62;20;20;35;46;170;176;127;137;258;803;222;246;124;195;61;46;40;47;56;30;30;30;30;30;30;43;80;20;20;73;40;20;20;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;GL8;winkellog;94387.67684181035;2932;32.192249946047184;6.53067714339114;391;2288;1128;120;-82;178.91469864635042;5.617056760397312e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;10;12;36;10;10;10;62;20;20;35;46;137;176;127;137;253;675;232;364;134;205;64;46;40;47;56;30;30;30;30;30;30;48;90;30;30;84;50;30;24;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL1;euklid;575831.1607389092;2848;202.18790756281922;125.65060364426591;249;2870;428;304;-59;523.0001687808896;9.967523137467483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;10;10;10;10;10;110;58;48;85;48;286;40;93;73;204;247;56;138;61;30;89;27;20;136;24;20;33;10;10;10;10;62;10;10;10;10;10;113;29;20;20;20;20;20;20;20;20;277;22;20;75;20;20;20;140;23;22;20;20;186;10;10;10;13;10;10;10;10;10;10;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL1;winkel;246136.71710210363;2848;86.42440909483976;38.452486901793584;155;159;4366;19;-1779;177.23114706344916;0.02792158475635728;3064;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;75;20;20;20;182;10;10;10;10;10;10;10;10;10;13;10;10;10;10;10;204;61;31;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL1;winkellog;155663.71225772775;2848;54.657202337685305;26.305180818530353;197;3929;0;1094;0;178.32681003968864;0.018730561162123623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;61;31;27;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;116;10;17;19;10;10;10;10;10;71;10;10;10;73;10;10;10;10;10;82;73;10;10;10;13;10;10;10;10;10;10;10;47;10;61;11;11;11;10;10;28;10;10;10;10;10;10;10;10;10;10;10;25;21;10;10;10;10;10;10;10;10;10;10;10;10;10;24;20;20;14;10;73;20;113;2099
pb3;1;BGL2;euklid;419597.4504480243;2748;152.69193975546736;96.6916699897278;148;2792;246;123;-37;475.3102582910898;0.6626627903965439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;62;20;31;20;20;20;44;241;54;234;348;265;338;528;134;74;128;82;10;10;10;37;52;41;10;10;10;10;10;10;10;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL2;winkel;100718.76372295828;2748;36.6516607434346;12.135095294451396;157;3044;215;153;-41;175.1521320437312;0.00018100001300541316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;12;10;10;10;10;10;28;89;197;215;288;173;250;252;512;187;70;52;40;137;38;30;30;30;97;51;20;20;20;20;20;20;287;20;15;81;10;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL2;winkellog;90015.58287513077;2748;32.7567623271946;10.959812758271259;147;3021;320;151;-41;174.9332375245151;3.478545024714977e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;29;20;20;20;20;20;20;135;210;278;189;190;195;286;508;150;108;52;40;137;38;30;30;30;97;51;20;20;20;20;90;20;287;20;15;10;10;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL3;euklid;641577.3871200193;3564;180.0161018855273;114.64706356427611;196;1468;2512;62;-276;525.3519454212901;7.358099534100491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;12;10;10;10;10;10;115;342;22;22;20;25;18;10;162;14;12;10;10;44;14;10;10;10;83;93;81;26;20;20;166;21;11;10;10;10;10;10;12;35;20;20;20;20;61;69;78;20;115;20;127;32;189;53;25;282;92;217;150;60;536;164;52;10;10;10;10;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL3;winkel;203903.34045681346;3564;57.2119361551104;22.074562592477406;153;663;4040;124;-804;173.99726415278326;0.009291319074603333;1543;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;56;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;49;12;10;10;10;97;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;16;10;10;10;10;10;27;20;52;20;61;48;10;10;10;82;10;10;115;10;10;33;10;10;10;10;10;10;10;10;10;212;20;20;20;105;40;30;30;43;79;129;91;30;51;179;254;30;35;30;32;31;55;32;20;118;10;10;10;10;10;10;10;10;10;10;10;38;10;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL3;winkellog;139500.53002263265;3564;39.14156285707987;16.160765673329557;203;3110;1240;325;-139;164.6155153801655;4.6180620535081356e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;10;10;10;10;10;10;33;41;10;10;10;10;203;20;20;20;93;30;44;35;77;30;119;81;20;82;147;379;116;115;236;111;158;90;52;130;138;86;30;89;30;20;39;21;20;20;20;20;48;20;20;21;10;10;10;10;10;10;10;46;34;16;10;10;11;11;10;10;11;10;10;68;10;10;10;10;10;75;30;156;50;26;20;20;20;94;82;28;76;157;10;10;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL4;euklid;434270.0203179747;2276;190.80405110631577;131.76147130894458;136;1143;1518;109;-298;579.3454137457937;6.028722021561178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;10;107;10;17;49;23;20;20;85;13;10;10;10;10;10;10;10;58;10;10;10;10;10;10;10;10;48;10;16;10;10;10;10;10;10;10;18;10;10;10;10;10;31;10;10;122;10;10;10;141;205;10;10;88;10;10;10;10;10;185;30;179;25;124;25;67;41;20;20;20;20;55;20;22;20;315;10;10;10;14;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL4;winkel;129723.83839173598;2276;56.996414056123015;27.475205595652167;114;2746;146;267;-58;179.67286224723009;0.01054009007787482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;11;10;10;10;10;10;10;10;10;10;19;138;30;31;122;195;66;20;20;20;20;20;20;20;20;26;20;20;20;55;20;46;20;23;38;10;10;10;10;24;83;46;20;20;45;140;40;69;30;31;113;55;40;40;40;40;125;40;40;153;289;70;10;10;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL4;winkellog;108030.73742007223;2276;47.4651746133885;24.05795356145202;114;1705;1167;268;-151;165.39425708611157;0.00033415369585183656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;10;48;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;35;46;153;30;30;224;30;31;76;74;30;147;20;140;53;240;176;205;50;58;20;20;20;20;20;20;20;25;20;20;20;55;20;46;20;23;38;10;10;10;10;10;10;34;10;37;10;10;10;10;10;11;11;10;10;10;10;10;10;10;10;10;10;10;15;10;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL5;euklid;752080.5269305368;3884;193.63556306141524;89.05228912939774;52;757;4794;64;-1067;552.3307706286785;2.504652197782239;1431;10;10;10;10;21;10;10;10;10;19;10;10;138;10;10;10;30;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;91;20;20;20;20;20;20;20;20;20;20;36;30;31;30;145;20;20;20;20;199;33;72;40;40;40;92;68;63;93;197;74;43;247;59;74;40;95;97;166;40;80;87;40;131;56;61;65;112;125;61;10;10;10;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
